Seq_ID	Assigned_cluster
SNY10651_22	1
SNY10661_22	14
SNY10671_22	48
SNY10681_22	1
SNY10691_20	1
SNY10691_22	15
SNY10701_20	17
SNY10701_22	2
SNY10711_20	1
SNY10721_20	1
SNY10721_22	50
SNY10731_19	43
SNY10731_22	102
SNY10741_19	12
SNY10741_20	2
SNY10741_22	5
SNY10751_19	7
SNY10761_19	43
SNY10761_22	1
SNY10771_19	70
SNY10771_22	4
SNY10781_19	5
SNY10781_22	7
SNY10791_22	5
SNY10801_22	5
SNY10811_22	7
SNY10821_19	70
SNY10821_22	103
SNY10831_19	33
SNY10831_22	28
SNY10841_19	33
SNY10841_22	51
SNY10851_22	2
SNY10861_19	2
SNY10861_22	5
SNY10871_22	5
SNY10881_19	70
SNY10881_22	102
SNY10891_19	2
SNY10891_22	7
SNY10901_19	2
SNY10901_22	1
SNY10911_22	28
SNY10921_19	2
SNY10921_22	5
SNY10931_19	2
SNY10941_19	6
SNY10941_22	1
SNY10951_22	34
SNY10961_22	31
SNY10971_19	54
SNY10971_22	72
SNY10981_19	7
SNY10981_22	28
SNY10991_19	17
SNY10991_22	7
SNY11001_22	17
SNY11011_19	12
SNY11011_22	28
SNY11021_19	1
SNY11021_22	1
SNY11031_22	1
SNY11041_22	1
SNY11051_22	15
SNY11061_19	2
SNY11061_22	38
SNY11071_19	12
SNY11071_22	5
SNY11081_19	12
SNY11081_20	2
SNY11081_22	38
SNY11091_19	38
SNY11091_20	7
SNY11091_22	16
SNY11101_19	50
SNY11101_22	15
SNY11111_19	2
SNY11111_22	7
SNY11121_19	29
SNY11121_22	49
SNY11131_19	2
SNY11131_20	5
SNY11131_22	33
SNY11141_19	7
SNY11141_22	1
SNY11151_22	15
SNY11161_19	2
SNY11161_22	38
SNY11171_19	43
SNY11171_22	1
SNY11181_19	70
SNY11181_22	38
SNY11191_19	2
SNY11191_22	38
SNY11201_19	12
SNY11201_22	4
SNY11211_19	7
SNY11211_22	36
SNY11221_19	2
SNY11221_22	1
SNY11231_20	7
SNY11231_22	66
SNY11241_19	12
SNY11241_22	104
SNY11251_19	12
SNY11251_22	5
SNY11261_20	2
SNY11261_22	7
SNY11271_19	43
SNY11271_20	17
SNY11271_22	7
SNY11281_20	7
SNY11281_22	105
SNY11291_19	2
SNY11291_20	5
SNY11291_22	49
SNY11301_19	2
SNY11301_20	7
SNY11301_22	31
SNY11311_19	2
SNY11311_20	5
SNY11311_21	4
SNY11311_22	38
SNY11312_20	5
SNY11321_19	12
SNY11321_22	1
SNY11331_22	7
SNY11341_22	5
SNY11351_19	70
SNY11351_20	36
SNY11351_22	1
SNY11361_20	17
SNY11361_21	42
SNY11361_22	7
SNY11371_20	32
SNY11371_22	4
SNY11381_19	50
SNY11381_20	7
SNY11381_22	38
SNY11391_20	7
SNY11391_22	37
SNY11401_22	1
SNY11411_20	1
SNY11411_22	104
SNY11421_19	2
SNY11421_20	7
SNY11421_22	7
SNY11431_20	7
SNY11431_22	1
SNY11441_19	2
SNY11441_22	38
SNY11451_19	65
SNY11451_20	2
SNY11451_22	24
SNY11461_19	43
SNY11461_22	7
SNY11471_19	29
SNY11471_20	2
SNY11471_22	106
SNY11481_19	7
SNY11491_19	12
SNY11491_22	50
SNY11501_19	72
SNY11501_20	7
SNY11501_22	7
SNY11511_19	2
SNY11511_22	7
SNY11521_19	2
SNY11521_22	21
SNY11531_19	43
SNY11531_22	7
SNY11541_19	43
SNY11541_20	7
SNY11541_21	21
SNY11541_22	7
SNY11551_19	2
SNY11551_22	4
SNY11561_20	5
SNY11561_22	4
SNY11571_19	43
SNY11571_22	4
SNY11581_19	2
SNY11581_20	2
SNY11581_22	5
SNY11591_19	2
SNY11591_20	7
SNY11591_22	38
SNY11601_19	7
SNY11601_22	7
SNY11611_20	7
SNY11611_22	7
SNY11621_19	7
SNY11621_20	7
SNY11621_22	107
SNY11631_19	43
SNY11631_22	4
SNY11641_19	2
SNY11641_22	17
SNY11651_22	7
SNY11661_21	21
SNY11661_22	7
SNY11671_22	21
SNY11681_22	108
SNY11691_22	8
SNY11701_22	5
SNY11711_19	2
SNY11711_22	5
SNY11721_20	7
SNY11721_22	1
SNY11731_19	2
SNY11731_20	7
SNY11731_22	38
SNY11741_22	35
SNY11751_22	104
SNY11761_19	2
SNY11761_21	42
SNY11771_21	82
SNY11771_22	49
SNY11772_19	17
SNY11781_22	38
SNY11791_22	1
SNY11792_19	2
SNY11801_19	2
SNY11801_22	6
SNY11811_19	2
SNY11811_22	7
SNY11821_21	82
SNY11821_22	7
SNY11831_22	38
SNY11841_19	7
SNY11841_22	1
SNY11851_19	50
SNY11861_19	17
SNY11861_22	31
SNY11871_21	82
SNY11881_19	29
SNY11881_22	15
SNY11891_19	43
SNY11891_22	35
SNY11901_19	43
SNY11901_22	7
SNY11911_19	101
SNY11911_22	5
SNY11921_19	70
SNY11931_19	2
SNY11931_22	7
SNY11941_22	1
SNY11951_19	1
SNY11951_22	7
SNY11961_19	4
SNY11961_22	5
SNY11971_19	21
SNY11971_22	1
SNY11981_22	5
SNY11991_19	31
SNY11991_22	5
SNY12001_22	8
SNY12011_22	1
SNY12021_22	7
SNY12031_22	4
SNY12041_22	5
SNY12051_22	22
SNY12061_22	1
SNY12071_22	5
SNY12081_22	37
SNY12091_22	109
SNY12101_19	4
SNY12101_22	5
SNY12111_22	110
SNY12121_19	2
SNY12121_22	7
SNY12131_22	96
SNY12141_19	70
SNY12141_22	41
SNY12151_22	7
SNY12161_22	35
SNY12171_22	1
SNY12181_22	98
SNY12201_22	8
SNY12211_22	3
SNY12221_19	2
SNY12221_22	3
SNY12241_19	43
SNY12241_22	72
SNY12251_22	22
SNY12261_22	104
SNY12281_19	2
SNY12291_19	2
SNY12301_19	2
SNY12321_19	2
SNY12491_19	70
SNY12631_19	7
SNY12701_19	12
SNY12711_19	31
SNY12761_19	43
SNY13171_19	2
SNY13181_19	29
SNY13351_19	109
SNY13381_19	45
SNY13391_19	31
SNY13401_19	45
SNY13411_19	2
SNY13421_19	2
SNY13431_19	2
SNY13441_19	43
SNY13461_19	2
SNY13481_19	2
SNY13491_19	2
SNY13511_19	5
SNY13521_19	2
SNY13541_19	78
SNY13551_19	4
SNY13571_19	7
SNY13591_19	2
SNY13601_19	17
SNY13661_19	99
SNY13681_19	29
SNY13691_19	31
SNY13741_19	109
SNY13761_19	2
SNY13811_19	1
SNY13841_19	2
STN10011_21	66
STN10011_22	7
STN10021_21	9
STN10021_22	17
STN10031_21	111
STN10031_22	7
STN10041_21	6
STN10041_22	12
STN10051_21	46
STN10051_22	41
STN10061_21	5
STN10071_21	5
STN10071_22	37
STN10081_22	71
STN10082_21	32
STN10091_21	35
STN10091_22	112
STN10101_21	113
STN10101_22	114
STN10111_21	52
STN10111_22	115
STN10121_22	7
STN10122_21	116
STN10131_21	52
STN10131_22	7
STN10141_21	52
STN10151_21	6
STN10161_21	53
STN10171_21	52
STN10181_21	52
STN10191_21	117
STN10201_21	118
STN10211_21	119
STN10231_21	120
STN10241_21	121
STN10252_21	32
STN10261_21	122
STN10271_21	123
STX10011_19	54
STX10011_20	1
STX10011_22	5
STX10021_19	18
STX10022_20	7
STX10031_19	1
STX10031_20	7
STX10041_19	54
STX10051_20	95
STX10051_22	1
STX10061_22	24
STX10062_20	46
STX10071_20	69
STX10071_22	1
STX10081_22	38
STX10091_20	5
STX10091_22	1
STX10101_19	7
STX10111_19	106
STX10111_22	1
STX10121_22	22
STX10131_20	52
STX10131_22	5
STX10141_19	5
STX10141_22	1
STX10151_22	1
STX10161_22	1
STX10171_22	1
STX10181_20	7
STX10181_22	71
STX10191_22	39
STX10201_19	1
STX10201_22	12
STX10221_22	1
STX10231_22	1
STX10241_22	20
STX10251_22	50
STX10261_19	46
STX10261_22	1
STX10271_22	1
STX10281_22	1
STX10291_19	12
STX10291_22	1
STX10301_19	54
STX10301_20	52
STX10301_22	1
STX10311_22	15
STX10321_20	7
STX10321_22	15
STX10331_22	1
STX10341_19	8
STX10341_22	15
STX10351_20	12
STX10351_22	1
STX10361_22	15
STX10371_19	12
STX10371_22	15
STX10381_22	15
STX10391_19	12
STX10391_22	1
STX10401_19	36
STX10411_19	13
STX10411_20	7
STX10421_22	1
STX10431_22	106
STX10441_19	83
STX10441_22	1
STX10451_22	1
STX10461_22	4
STX10471_22	15
STX10481_20	37
STX10481_22	1
STX10491_22	25
STX10501_22	7
STX10511_22	15
STX10521_22	15
STX10531_19	46
STX10531_22	1
STX10541_22	1
STX10551_22	1
STX10561_20	71
STX10561_22	15
STX10581_20	7
STX10581_22	1
STX10582_22	1
STX10591_22	21
STX10592_22	21
STX10601_19	124
STX10601_22	1
STX10602_22	1
STX10611_20	12
STX10611_22	1
STX10612_22	1
STX10621_20	12
STX10621_22	1
STX10622_22	15
STX10631_22	1
STX10632_22	1
STX10641_22	1
STX10642_22	1
STX10651_22	1
STX10652_22	15
STX10661_20	12
STX10661_22	7
STX10662_22	7
STX10671_20	52
STX10671_22	1
STX10672_22	1
STX10681_19	31
STX10681_22	15
STX10682_22	15
STX10691_22	15
STX10692_22	15
STX10701_20	7
STX10701_22	1
STX10702_22	1
STX10711_22	4
STX10712_22	4
STX10721_21	82
STX10721_22	1
STX10722_22	15
STX10731_19	1
STX10731_22	125
STX10732_22	125
STX10741_19	46
STX10741_22	115
STX10742_22	15
STX10751_19	46
STX10751_22	75
STX10752_22	3
STX10761_19	12
STX10761_20	7
STX10761_22	39
STX10762_22	39
STX10771_19	18
STX10772_22	15
STX10791_20	7
STX10791_22	115
STX10792_22	15
STX10801_20	53
STX10801_22	1
STX10811_22	126
STX10821_19	12
STX10821_22	1
STX10831_20	7
STX10831_22	31
STX10841_19	5
STX10841_20	12
STX10841_22	15
STX10851_20	7
STX10851_22	4
STX10861_19	12
STX10861_20	8
STX10861_22	66
STX10871_22	5
STX10881_22	7
STX10891_19	38
STX10891_22	47
STX10901_20	5
STX10901_22	127
STX10911_22	11
STX10921_20	12
STX10921_22	1
STX10931_22	17
STX10941_20	37
STX10941_22	1
STX10951_20	12
STX10951_22	7
STX10961_22	7
STX10971_20	27
STX10971_22	1
STX10981_22	66
STX10991_20	52
STX10991_22	125
STX11001_20	12
STX11001_22	67
STX11011_22	128
STX11021_20	12
STX11022_22	115
STX11031_20	1
STX11032_22	1
STX11061_19	7
STX11071_20	5
STX11081_20	37
STX11091_20	7
STX11111_20	12
STX11121_20	7
STX11161_20	52
STX11171_20	7
STX11181_20	13
STX11201_20	106
STX11261_20	7
STX11321_20	32
STX11351_19	7
STX11371_19	7
STX11381_20	1
STX11401_19	124
STX11481_19	38
STX11481_20	32
STX11491_19	31
STX11501_19	20
STX11551_20	106
STX11601_19	124
STX11641_19	7
STX11651_19	7
STX11661_19	7
STX11721_19	33
STX11731_19	50
STX11751_19	97
STX11761_20	7
STX11891_20	7
STX11931_19	7
STX12051_19	5
STX12081_19	1
STX12091_19	1
STX12201_19	5
STX12221_19	5
STX12231_19	97
STX12241_19	5
STX12251_19	32
STX12261_19	1
STX12311_19	65
STX12331_19	7
STX12341_19	7
STX12351_19	7
STX12371_19	7
STX12381_19	7
STX12411_19	46
STX12421_19	7
STX12511_19	65
STX12531_19	26
STX12571_19	5
STX12581_19	5
SWI10011_22	1
SWI10021_22	38
SWI10031_22	50
SWI10041_22	7
SWI10051_22	56
SWI10061_22	56
SWI10071_22	56
SWI10081_22	56
SWI10091_22	28
SWI10101_22	54
SWI10111_22	5
SWI10121_22	48
SWI10131_22	5
SWI10151_22	21
SWI10161_22	1
SWI10171_22	56
SWI10181_22	50
SWI10191_22	28
SWI10201_22	28
SWI10211_22	71
SWI10221_22	50
SWI10231_22	50
SWI10241_22	1
SWI10251_22	28
SWI10261_22	124
SWI10281_22	6
SWI10311_22	32
SWI10321_22	7
SWI10341_22	28
SWI10351_22	50
SWI10361_22	28
SWI10381_22	7
SWI10391_22	8
SWI10401_22	129
SWI10421_22	17
SWI10431_22	9
SWI10451_22	50
SWI10461_22	1
SWI10471_22	1
S_MN001_18	62
S_MN002_18	79
S_MN003_18	79
S_MN004_18	52
S_MN005_18	1
S_MN006_18	1
S_MN008_18	1
S_MN010_18	1
S_MN012_18	1
S_MN015_18	79
S_MN016_18	50
S_MN017_18	1
S_MN018_18	50
S_MN020_18	54
S_MN023_18	54
S_MN024_18	79
S_MN026_18	79
S_MN027_18	74
S_MN030_18	7
S_MN032_18	54
S_NY010_18	45
S_NY013_18	14
S_NY020_18	4
S_NY031_18	7
S_NY033_18	96
S_NY034_18	97
S_NY037_18	72
S_NY038_18	1
S_NY040_18	7
S_NY046_18	5
S_NY048_18	97
S_NY062_18	7
S_NY063_18	7
S_NY065_18	71
S_NY069_18	17
S_NY074_18	11
S_NY075_18	27
S_NY076_18	27
S_NY079_18	94
S_NY081_18	17
S_NY084_18	7
S_TX001_18	7
S_TX002_18	1
S_TX003_18	4
S_TX004_17	7
S_TX004_18	7
S_TX005_18	52
S_TX006_18	15
S_TX007_18	17
S_TX009_18	39
S_TX010_18	2
S_TX015_18	7
S_TX017_18	130
S_TX018_18	130
S_TX020_18	130
S_TX022_18	130
S_TX023_18	130
S_TX024_18	130
S_TX027_18	130
S_TX028_18	130
S_TX029_18	130
S_TX030_18	1
S_TX031_18	1
S_TX033_18	4
S_TX038_18	1
S_TX042_18	3
S_TX048_18	1
S_TX060_18	13
S_TX061_18	4
S_TX066_18	54
S_TX068_18	1
S_TX078_18	45
S_TX081_18	45
S_TX085_18	1
S_TX086_18	1
S_TX091_18	79
S_TX092_18	7
S_TX101_18	44
S_TX109_18	1
